tweet_id,timestamp,source,rating_numerator,rating_denominator,jpg_url,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_counts,favorite_counts,dog_stage
892177421306343426,2017-08-01 00:17:27,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DGGmoV4XsAAUL6n.jpg,Chihuahua,0.323581,True,Pekinese,0.0906465,True,papillon,0.0689569,True,5280,29232,
891815181378084864,2017-07-31 00:18:03,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DGBdLU1WsAANxJ9.jpg,Chihuahua,0.716012,True,malamute,0.078253,True,kelpie,0.0313789,True,3466,21974,
891327558926688256,2017-07-29 16:00:24,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset,0.555712,True,English_springer,0.22577,True,German_short-haired_pointer,0.175219,True,7723,35167,
891087950875897856,2017-07-29 00:08:17,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.07690219999999999,False,2586,17736,
890971913173991426,2017-07-28 16:27:12,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,Appenzeller,0.34170300000000003,True,Border_collie,0.199287,True,ice_lolly,0.193548,False,1649,10323,
890729181411237888,2017-07-28 00:22:40,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,Pomeranian,0.566142,True,Eskimo_dog,0.17840599999999998,True,Pembroke,0.0765069,True,15693,56637,
890609185150312448,2017-07-27 16:25:51,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,Irish_terrier,0.487574,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True,3605,24435,
890240255349198849,2017-07-26 15:59:51,Twitter for iPhone,14,10,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True,6078,27848,doggo
890006608113172480,2017-07-26 00:31:25,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True,6119,26952,
889880896479866881,2017-07-25 16:11:53,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False,4142,24495,
889665388333682689,2017-07-25 01:55:32,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True,8309,41869,puppo
889638837579907072,2017-07-25 00:10:02,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True,3702,23573,
889531135344209921,2017-07-24 17:02:04,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True,1874,13304,puppo
889278841981685760,2017-07-24 00:19:32,Twitter for iPhone,13,10,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True,4426,22012,
888917238123831296,2017-07-23 00:22:39,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,golden_retriever,0.714719,True,Tibetan_mastiff,0.120184,True,Labrador_retriever,0.105506,True,3746,25516,
888804989199671297,2017-07-22 16:56:37,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True,3517,22385,
888554962724278272,2017-07-22 00:23:06,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True,2867,17253,
888078434458587136,2017-07-20 16:49:33,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True,2886,19093,
887705289381826560,2017-07-19 16:06:48,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,basset,0.821664,True,redbone,0.0875815,True,Weimaraner,0.026236400000000003,True,4521,26528,
887473957103951883,2017-07-19 00:47:34,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,Pembroke,0.809197,True,Rhodesian_ridgeback,0.05495,True,beagle,0.0389148,True,14969,59972,
887343217045368832,2017-07-18 16:08:03,Twitter for iPhone,13,10,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,Mexican_hairless,0.330741,True,sea_lion,0.275645,False,Weimaraner,0.134203,True,8786,29478,
887101392804085760,2017-07-18 00:07:08,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,Samoyed,0.733942,True,Eskimo_dog,0.0350295,True,Staffordshire_bullterrier,0.029704700000000007,True,4972,26886,
886983233522544640,2017-07-17 16:17:36,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,Chihuahua,0.793469,True,toy_terrier,0.143528,True,can_opener,0.0322529,False,6293,30254,
886736880519319552,2017-07-16 23:58:41,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.08634630000000001,True,2619,10457,
886366144734445568,2017-07-15 23:25:31,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_bull,7.55616e-05,True,2613,18493,pupper
886258384151887873,2017-07-15 16:17:19,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,pug,0.943575,True,shower_cap,0.0252856,False,Siamese_cat,0.00284892,False,5260,24441,
885984800019947520,2017-07-14 22:10:11,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_mountain_dog,0.00623915,True,5590,28491,
885528943205470208,2017-07-13 15:58:47,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,pug,0.369275,True,Labrador_retriever,0.265835,True,kuvasz,0.134697,True,5309,31497,
885167619883638784,2017-07-12 16:03:00,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute,0.8124819999999999,True,Siberian_husky,0.0717125,True,Eskimo_dog,0.0557697,True,3654,19188,
884925521741709313,2017-07-12 00:01:00,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian_greyhound,0.259916,True,American_Staffordshire_terrier,0.198451,True,Staffordshire_bullterrier,0.127725,True,14953,66948,
884876753390489601,2017-07-11 20:47:12,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow,0.822103,True,Norwich_terrier,0.106075,True,Norfolk_terrier,0.0373485,True,4644,24294,
884562892145688576,2017-07-11 00:00:02,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug,0.5464060000000001,True,French_bulldog,0.404291,True,Brabancon_griffon,0.0440019,True,3897,21239,
884441805382717440,2017-07-10 15:58:53,Twitter for iPhone,14,10,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,4780,23793,
884162670584377345,2017-07-09 21:29:42,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_shepherd,0.707046,True,malinois,0.199396,True,Norwegian_elkhound,0.0491476,True,2493,17894,doggo
883838122936631299,2017-07-09 00:00:04,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,True,miniature_pinscher,0.299603,True,kelpie,0.0630203,True,2849,19082,
883482846933004288,2017-07-08 00:28:19,Twitter for iPhone,5,10,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,golden_retriever,0.943082,True,Labrador_retriever,0.032409,True,kuvasz,0.00550072,True,8231,40045,
883360690899218434,2017-07-07 16:22:55,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,chow,0.987997,True,Tibetan_mastiff,0.00709872,True,Newfoundland,0.00214033,True,3061,19883,floofer
883117836046086144,2017-07-07 00:17:54,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden_retriever,0.949562,True,Labrador_retriever,0.045947900000000014,True,kuvasz,0.00247094,True,5512,32395,
882992080364220416,2017-07-06 15:58:11,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,Eskimo_dog,0.466778,True,Siberian_husky,0.406044,True,dingo,0.07341439999999999,False,3231,20912,
882762694511734784,2017-07-06 00:46:41,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_retriever,0.85005,True,Chesapeake_Bay_retriever,0.074257,True,flat-coated_retriever,0.015579399999999997,True,4080,24697,pupper
882627270321602560,2017-07-05 15:48:34,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,5046,24518,
882268110199369728,2017-07-04 16:01:23,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden_retriever,0.762211,True,Labrador_retriever,0.0989849,True,cocker_spaniel,0.0171995,True,9588,39058,
881906580714921986,2017-07-03 16:04:48,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg,Weimaraner,0.291539,True,Chesapeake_Bay_retriever,0.278966,True,koala,0.12701700000000002,False,2842,21379,
881666595344535552,2017-07-03 00:11:11,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,True,Afghan_hound,0.25000300000000003,True,golden_retriever,0.16073900000000002,True,8921,44402,
881536004380872706,2017-07-02 15:32:16,Twitter for iPhone,14,10,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,Samoyed,0.281463,True,Angora,0.272066,False,Persian_cat,0.114854,False,13354,43302,pupper
880872448815771648,2017-06-30 19:35:32,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416,True,Norwich_terrier,0.0613929,True,Chihuahua,0.0337257,True,3193,18650,
880465832366813184,2017-06-29 16:39:47,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,golden_retriever,0.913255,True,Labrador_retriever,0.0263286,True,cocker_spaniel,0.00937082,True,5196,24930,
880221127280381952,2017-06-29 00:27:25,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg,Chihuahua,0.238525,True,meerkat,0.104256,False,clumber,0.0525803,True,3452,23574,
880095782870896641,2017-06-28 16:09:20,Twitter for iPhone,11,10,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,miniature_pinscher,0.120298,True,Rhodesian_ridgeback,0.106395,True,beagle,0.106073,True,3637,24229,
879862464715927552,2017-06-28 00:42:13,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,basset,0.813507,True,beagle,0.146654,True,cocker_spaniel,0.00948502,True,2916,19644,
879492040517615616,2017-06-27 00:10:17,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,German_short-haired_pointer,0.479896,True,vizsla,0.124353,True,bath_towel,0.0733202,False,2622,20641,
879415818425184262,2017-06-26 19:07:24,Twitter for iPhone,13,10,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_springer,0.383404,True,Boston_bull,0.134967,True,Cardigan,0.110481,True,37255,92492,
879008229531029506,2017-06-25 16:07:47,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla,0.960513,True,miniature_pinscher,0.00943065,True,American_Staffordshire_terrier,0.0087113,True,2233,16721,
878776093423087618,2017-06-25 00:45:22,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_greyhound,0.734684,True,whippet,0.15048699999999998,True,Ibizan_hound,0.0397246,True,3422,17071,puppo
878281511006478336,2017-06-23 16:00:04,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset,0.32042,True,collie,0.215975,True,Appenzeller,0.12850699999999998,True,1071,6759,
878057613040115712,2017-06-23 01:10:23,Twitter for iPhone,14,10,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_bulldog,0.839097,True,Boston_bull,0.07879939999999999,True,toy_terrier,0.0152434,True,5715,37016,
877736472329191424,2017-06-22 03:54:17,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True,15740,68971,
877556246731214848,2017-06-21 15:58:08,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False,3155,19839,
877316821321428993,2017-06-21 00:06:44,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,True,Italian_greyhound,0.0904973,True,golden_retriever,0.0794058,True,4325,24059,
877201837425926144,2017-06-20 16:29:50,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True,4607,23789,
876838120628539392,2017-06-19 16:24:33,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True,2795,18162,pupper
876484053909872640,2017-06-18 16:57:37,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True,1992,16512,
876120275196170240,2017-06-17 16:52:05,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True,3891,24616,
875747767867523072,2017-06-16 16:11:53,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True,3567,22036,
875144289856114688,2017-06-15 00:13:52,Twitter for iPhone,13,10,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False,4135,19363,
875021211251597312,2017-06-14 16:04:48,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460382,True,3956,22488,
874680097055178752,2017-06-13 17:29:20,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470691,True,beagle,0.0360071,True,3908,24513,
874296783580663808,2017-06-12 16:06:11,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker_spaniel,0.437216,True,miniature_poodle,0.277191,True,toy_poodle,0.157402,True,3472,22889,pupper
874057562936811520,2017-06-12 00:15:36,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True,3369,20053,
874012996292530176,2017-06-11 21:18:31,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True,8558,30029,puppo
873580283840344065,2017-06-10 16:39:04,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True,3334,21319,
873213775632977920,2017-06-09 16:22:42,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True,1326,6297,pupper
872967104147763200,2017-06-09 00:02:31,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True,4546,23982,doggo
872820683541237760,2017-06-08 14:20:41,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True,3158,13026,
872620804844003328,2017-06-08 01:06:27,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True,3058,18270,
872486979161796608,2017-06-07 16:14:40,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,True,Cardigan,0.0377212,True,Chihuahua,0.0119667,True,7691,35990,
871879754684805121,2017-06-06 00:01:46,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True,9213,32970,
871762521631449091,2017-06-05 16:15:56,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True,2959,17819,pupper
871515927908634625,2017-06-04 23:56:03,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor,0.974781,True,briard,0.0200413,True,swab,0.00322824,False,2928,17848,doggo
871032628920680449,2017-06-03 15:55:36,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie,0.3980530000000001,True,macaque,0.0689549,False,dingo,0.0506018,False,3214,20100,
870656317836468226,2017-06-02 15:00:16,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True,2192,10856,
870374049280663552,2017-06-01 20:18:38,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True,22672,73728,
870308999962521604,2017-06-01 16:00:09,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.15846300000000002,True,EntleBucher,0.148115,True,3538,19422,
869772420881756160,2017-05-31 04:27:59,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True,8663,37897,
869702957897576449,2017-05-30 23:51:58,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,5366,24973,
869596645499047938,2017-05-30 16:49:31,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False,2630,14141,doggo
869227993411051520,2017-05-29 16:24:37,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,3192,18081,
868622495443632128,2017-05-28 00:18:35,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,4447,23571,
868552278524837888,2017-05-27 19:39:34,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True,1745,8940,
867900495410671616,2017-05-26 00:29:37,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True,3555,21531,
867774946302451713,2017-05-25 16:10:44,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True,6230,30157,
867421006826221569,2017-05-24 16:44:18,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True,2109,14297,puppo
867051520902168576,2017-05-23 16:16:06,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.471403,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,6756,28610,
866686824827068416,2017-05-22 16:06:55,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,flat-coated_retriever,0.51473,True,groenendael,0.30640700000000004,True,curly-coated_retriever,0.0613141,True,2955,17070,
866450705531457537,2017-05-22 00:28:40,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True,30081,108510,pupper
866334964761202691,2017-05-21 16:48:45,Twitter for iPhone,12,10,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True,12166,46441,
865718153858494464,2017-05-19 23:57:46,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True,4820,22854,
865359393868664832,2017-05-19 00:12:11,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True,4273,23517,
865006731092295680,2017-05-18 00:50:50,Twitter for iPhone,13,10,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True,6640,24967,
864279568663928832,2017-05-16 00:41:21,Twitter for iPhone,12,10,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True,2572,13033,
864197398364647424,2017-05-15 19:14:50,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True,7560,26554,
863553081350529029,2017-05-14 00:34:33,Twitter for iPhone,13,10,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True,3617,13643,
863432100342583297,2017-05-13 16:33:49,Twitter for iPhone,12,10,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.07948939999999999,True,4545,21234,
863062471531167744,2017-05-12 16:05:02,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,French_bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True,2087,7500,
862831371563274240,2017-05-12 00:46:44,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.123536,True,4448,17176,
862722525377298433,2017-05-11 17:34:13,Twitter for iPhone,11,10,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset,0.39333,True,beagle,0.24203400000000005,True,boxer,0.0776925,True,3078,15288,
862096992088072192,2017-05-10 00:08:34,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,19922,66000,
861383897657036800,2017-05-08 00:54:59,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True,9238,32196,
861005113778896900,2017-05-06 23:49:50,Twitter for iPhone,12,10,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.07576419999999999,False,3322,14957,
860563773140209665,2017-05-05 18:36:06,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,1851,6705,
860524505164394496,2017-05-05 16:00:04,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,Bedlington_terrier,0.286558,True,toy_poodle,0.235193,True,Lakeland_terrier,0.08795069999999999,True,4589,21186,
859924526012018688,2017-05-04 00:15:58,Twitter for iPhone,12,10,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.192558,True,hog,0.10027,False,3573,17572,
859851578198683649,2017-05-03 19:26:06,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True,3061,13950,
859607811541651456,2017-05-03 03:17:27,Twitter for iPhone,13,10,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True,1361,16787,puppo
